Tue Oct 20 09:34:57 UTC-04:00 2015,47.33,47.45,47.27,47.42,-0.29,-0.60898782
Tue Oct 20 09:34:57 UTC-04:00 2015,47.33,47.45,47.27,47.42,-0.29,-0.60898782
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:34:57 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:00 UTC-04:00 2015,47.32,47.45,47.27,47.42,-0.3,-0.6299874
Tue Oct 20 09:35:25 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
Tue Oct 20 09:35:25 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
Tue Oct 20 09:35:25 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
Tue Oct 20 09:35:35 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
Tue Oct 20 09:35:35 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
Tue Oct 20 09:35:35 UTC-04:00 2015,47.31,47.45,47.27,47.42,-0.31,-0.65098698
