Mon Oct 19 09:32:20 UTC-04:00 2015,47.26,47.52,47.2,47.52,-0.25,-0.526205009
Mon Oct 19 09:32:13 UTC-04:00 2015,47.28,47.52,47.2,47.52,-0.23,-0.484108609
Mon Oct 19 09:32:13 UTC-04:00 2015,47.28,47.52,47.2,47.52,-0.23,-0.484108609
Mon Oct 19 09:32:25 UTC-04:00 2015,47.27,47.52,47.2,47.52,-0.24,-0.505156809
Mon Oct 19 09:32:25 UTC-04:00 2015,47.27,47.52,47.2,47.52,-0.24,-0.505156809
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:31:27 UTC-04:00 2015,47.36,47.52,47.2,47.52,-0.15,-0.315723006
Mon Oct 19 09:32:20 UTC-04:00 2015,47.26,47.52,47.2,47.52,-0.25,-0.526205009
Mon Oct 19 09:32:20 UTC-04:00 2015,47.26,47.52,47.2,47.52,-0.25,-0.526205009
Mon Oct 19 09:32:20 UTC-04:00 2015,47.26,47.52,47.2,47.52,-0.25,-0.526205009
Mon Oct 19 09:32:25 UTC-04:00 2015,47.27,47.52,47.2,47.52,-0.24,-0.505156809
Mon Oct 19 09:32:25 UTC-04:00 2015,47.27,47.52,47.2,47.52,-0.24,-0.505156809
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:31:27 UTC-04:00 2015,47.36,47.52,47.2,47.52,-0.15,-0.315723006
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:32:25 UTC-04:00 2015,47.27,47.52,47.2,47.52,-0.24,-0.505156809
Mon Oct 19 09:32:58 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:31:58 UTC-04:00 2015,47.3,47.52,47.2,47.52,-0.21,-0.442012208
Mon Oct 19 09:33:04 UTC-04:00 2015,47.25,47.52,47.2,47.52,-0.26,-0.54725321
Mon Oct 19 09:33:04 UTC-04:00 2015,47.25,47.52,47.2,47.52,-0.26,-0.54725321
Mon Oct 19 09:33:07 UTC-04:00 2015,47.22,47.52,47.2,47.52,-0.29,-0.610397811
Mon Oct 19 09:33:07 UTC-04:00 2015,47.22,47.52,47.2,47.52,-0.29,-0.610397811
Mon Oct 19 09:31:25 UTC-04:00 2015,47.34,47.52,47.2,47.52,-0.17,-0.357819406
Mon Oct 19 09:33:12 UTC-04:00 2015,47.24,47.52,47.2,47.52,-0.27,-0.56830141
